,0
6599,32163
6600,32168
6601,32179
6602,32183
6603,32204
6604,32214
6605,32222
6606,32236
6607,32242
6608,32249
6609,32250
6610,32252
6611,32271
6612,32334
6613,32338
6614,32345
6615,32378
6616,32389
6617,32391
6618,32392
6619,32434
6620,32447
6621,32450
6622,32503
6623,32505
6624,32521
6625,32523
6626,32530
6627,32547
6628,32591
6629,32594
6630,32602
6631,32612
6632,32615
6633,32626
6634,32629
6635,32663
6636,32668
6637,32706
6638,32723
6639,32749
6640,32766
6641,32771
6642,32795
6643,32832
6644,32839
6645,32855
6646,32866
6647,32867
6648,32871
6649,32895
6650,32903
6651,32915
6652,32941
6653,32973
6654,32989
6655,33008
6656,33045
6657,33050
6658,33102
6659,33107
6660,33136
6661,33141
6662,33150
6663,33155
6664,33160
6665,33167
6666,33199
6667,33214
6668,33247
6669,33255
6670,33265
6671,33267
6672,33292
6673,33306
6674,33318
6675,33322
6676,33352
6677,33400
6678,33409
6679,33423
6680,33432
6681,33453
6682,33463
6683,33477
6684,33484
6685,33485
6686,33495
6687,33519
6688,33522
6689,33529
6690,33565
6691,33608
6692,33611
6693,33620
6694,33632
6695,33637
6696,33639
6697,33652
6698,33675
6699,3224
6700,5394
6701,6820
6702,8032
6703,8342
6704,11560
6705,12596
6706,12981
6707,14575
6708,15260
6709,15414
6710,17679
6711,17888
6712,19099
6713,19333
6714,19944
6715,20255
6716,21049
6717,22292
6718,22515
6719,24981
6720,27927
6721,28881
6722,30765
6723,33207
6724,33416
6725,102
6726,659
6727,1375
6728,1421
6729,2019
6730,2045
6731,2054
6732,2736
6733,3092
6734,4064
6735,4294
6736,4477
6737,4526
6738,4795
6739,5520
6740,5796
6741,6341
6742,6643
6743,7414
6744,7543
6745,7912
6746,7992
6747,8337
6748,8583
6749,8925
6750,9182
6751,9192
6752,9548
6753,9587
6754,9625
6755,9740
6756,9811
6757,9843
6758,9880
6759,9955
6760,11310
6761,11647
6762,11722
6763,12096
6764,13242
6765,13469
6766,14189
6767,14506
6768,14833
6769,14918
6770,14949
6771,15523
6772,15677
6773,15940
6774,16887
6775,17010
6776,17923
6777,20399
6778,20517
6779,20649
6780,20811
6781,21323
6782,21338
6783,22167
6784,22657
6785,22722
6786,22740
6787,23011
6788,24156
6789,24246
6790,24333
6791,24417
6792,24520
6793,25124
6794,25147
6795,25786
6796,25879
6797,25943
6798,25993
6799,26033
6800,26286
6801,27110
6802,27145
6803,27222
6804,27484
6805,27507
6806,27686
6807,28392
6808,29469
6809,29618
6810,29811
6811,29890
6812,30060
6813,30787
6814,30925
6815,31178
6816,31439
6817,31678
6818,31804
6819,32124
6820,32319
6821,32401
6822,32725
6823,33317
6824,33327
6825,916
6826,2467
6827,2919
6828,10252
6829,11466
6830,11590
6831,20902
6832,21379
6833,23917
6834,24399
6835,25199
6836,26187
6837,27220
6838,29046
6839,31400
6840,193
6841,343
6842,349
6843,1589
6844,2768
6845,3121
6846,3444
6847,3448
6848,3588
6849,4671
6850,5428
6851,5891
6852,5961
6853,6741
6854,7333
6855,7781
6856,8402
6857,8422
6858,9139
6859,9169
6860,9339
6861,9390
6862,9401
6863,10100
6864,10588
6865,11909
6866,12479
6867,12498
6868,12499
6869,12682
6870,12752
6871,14327
6872,15158
6873,15562
6874,15715
6875,15814
6876,16651
6877,16846
6878,17402
6879,17636
6880,17915
6881,17927
6882,18458
6883,18580
6884,19052
6885,19432
6886,19688
6887,19753
6888,19830
6889,20257
6890,21099
6891,21574
6892,21730
6893,22080
6894,22743
6895,22881
6896,22923
6897,22961
6898,24464
6899,24574
6900,25161
6901,26158
6902,26303
6903,26444
6904,27230
6905,27820
6906,28013
6907,28563
6908,28603
6909,30493
6910,31225
6911,32000
6912,32577
6913,32907
6914,24
6915,64
6916,300
6917,362
6918,379
6919,523
6920,576
6921,675
6922,688
6923,714
6924,844
6925,845
6926,873
6927,959
6928,1091
6929,1278
6930,1318
6931,1869
6932,2280
6933,2513
6934,2540
6935,2651
6936,3058
6937,3391
6938,3418
6939,3480
6940,3619
6941,3794
6942,4005
6943,4030
6944,4360
6945,4397
6946,4399
6947,4585
6948,4594
6949,4611
6950,4699
6951,4743
6952,4781
6953,4910
6954,5115
6955,5312
6956,5378
6957,5552
6958,5554
6959,5756
6960,6051
6961,6759
6962,6787
6963,6975
6964,7062
6965,7067
6966,7251
6967,7569
6968,7809
6969,7840
6970,8210
6971,8324
6972,8416
6973,8504
6974,8559
6975,8764
6976,8822
6977,8904
6978,8928
6979,9025
6980,9043
6981,9084
6982,9321
6983,9367
6984,9373
6985,9525
6986,9746
6987,9794
6988,10063
6989,10292
6990,10880
6991,11012
6992,11168
6993,11232
6994,11690
6995,12175
6996,12276
6997,12326
6998,12589
6999,12675
7000,12721
7001,13052
7002,13656
7003,13983
7004,14082
7005,14334
7006,14760
7007,14823
7008,14987
7009,15048
7010,15074
7011,15104
7012,15300
7013,15441
7014,15484
7015,15587
7016,15608
7017,16682
7018,17023
7019,17036
7020,17157
7021,17182
7022,17217
7023,17326
7024,17751
7025,17876
7026,18176
7027,18384
7028,18420
7029,18681
7030,18810
7031,18857
7032,18864
7033,18926
7034,18947
7035,18982
7036,18999
7037,19269
7038,19598
7039,19777
7040,19822
7041,19939
7042,20182
7043,20183
7044,20286
7045,20414
7046,20424
7047,20733
7048,20802
7049,20837
7050,20871
7051,20915
7052,21107
7053,21203
7054,21385
7055,21470
7056,21545
7057,21680
7058,21702
7059,21755
7060,21844
7061,21935
7062,22035
7063,22155
7064,22342
7065,22369
7066,22435
7067,22489
7068,22513
7069,22671
7070,23125
7071,23136
7072,23188
7073,23284
7074,23363
7075,23662
7076,23785
7077,23900
7078,24459
7079,24646
7080,25483
7081,25621
7082,25627
7083,25742
7084,25866
7085,25985
7086,26005
7087,26274
7088,26354
7089,26466
7090,26525
7091,26819
7092,26938
7093,27061
7094,27162
7095,27244
7096,27378
7097,27553
7098,27660
7099,27780
7100,28005
7101,28101
7102,28145
7103,28176
7104,28283
7105,28305
7106,28405
7107,28489
7108,28529
7109,29210
7110,29215
7111,29251
7112,29339
7113,29679
7114,29904
7115,30081
7116,30090
7117,30155
7118,30415
7119,30692
7120,30823
7121,31015
7122,31043
7123,31412
7124,31427
7125,31432
7126,31821
7127,31875
7128,32004
7129,32021
7130,32034
7131,32046
7132,32484
7133,32909
7134,33048
7135,33371
7136,67
7137,2176
7138,3741
7139,4560
7140,4929
7141,6577
7142,9595
7143,11278
7144,12587
7145,12736
7146,13651
7147,13714
7148,14440
7149,14510
7150,14766
7151,15734
7152,17366
7153,18640
7154,19359
7155,19638
7156,21722
7157,21912
7158,22042
7159,22580
7160,22612
7161,22724
7162,23431
7163,24488
7164,24719
7165,24724
7166,24930
7167,24958
7168,25335
7169,25779
7170,27397
7171,27960
7172,28913
7173,29762
7174,29842
7175,29943
7176,30078
7177,30344
7178,31596
7179,78
7180,82
7181,228
7182,248
7183,435
7184,488
7185,500
7186,610
7187,698
7188,849
7189,913
7190,981
7191,1105
7192,1253
7193,1390
7194,1480
7195,1622
7196,1652
7197,2099
7198,2188
7199,2189
7200,2212
7201,2315
7202,2490
7203,2531
7204,2674
7205,2675
7206,2734
7207,2831
7208,2868
7209,2963
7210,2981
7211,3069
7212,3073
7213,3126
7214,3128
7215,3129
7216,3292
7217,3761
7218,3873
7219,3890
7220,3978
7221,4026
7222,4061
7223,4206
7224,4237
7225,4347
7226,4390
7227,4416
7228,4689
7229,4690
7230,4707
7231,4767
7232,4842
7233,4953
7234,4956
7235,5016
7236,5135
7237,5175
7238,5239
7239,5273
7240,5308
7241,5420
7242,5481
7243,5640
7244,5646
7245,5671
7246,5699
7247,5728
7248,6243
7249,6463
7250,6549
7251,6578
7252,6685
7253,6692
7254,6734
7255,6777
7256,6937
7257,6956
7258,6962
7259,7103
7260,7156
7261,7162
7262,7201
7263,7327
7264,7424
7265,7490
7266,7579
7267,7581
7268,7678
7269,7720
7270,7790
7271,7805
7272,7911
7273,7945
7274,7981
7275,8015
7276,8018
7277,8066
7278,8138
7279,8246
7280,8280
7281,8297
7282,8334
7283,8345
7284,8424
7285,8426
7286,8473
7287,8608
7288,8693
7289,8711
7290,8726
7291,8739
7292,8746
7293,8794
7294,8970
7295,9149
7296,9225
7297,9285
7298,9301
7299,9571
7300,9814
7301,10066
7302,10268
7303,10321
7304,10487
7305,10489
7306,10626
7307,10704
7308,10812
7309,10844
7310,10852
7311,11031
7312,11062
7313,11157
7314,11258
7315,11390
7316,11469
7317,11472
7318,11582
7319,11585
7320,11784
7321,11866
7322,12132
7323,12149
7324,12232
7325,12262
7326,12483
7327,12504
7328,12524
7329,12542
7330,12577
7331,12826
7332,12876
7333,12926
7334,12949
7335,12965
7336,13074
7337,13147
7338,13158
7339,13262
7340,13302
7341,13392
7342,13490
7343,13526
7344,13569
7345,13744
7346,13778
7347,14152
7348,14305
7349,14320
7350,14328
7351,14344
7352,14430
7353,14450
7354,14468
7355,14496
7356,14656
7357,14865
7358,14879
7359,15194
7360,15215
7361,15259
7362,15277
7363,15386
7364,15389
7365,15479
7366,15614
7367,15819
7368,15830
7369,15885
7370,15996
7371,16138
7372,16254
7373,16413
7374,16430
7375,16445
7376,16458
7377,16467
7378,16508
7379,16546
7380,16595
7381,16729
7382,16867
7383,16870
7384,17248
7385,17268
7386,17352
7387,17409
7388,17471
7389,17659
7390,17685
7391,17822
7392,17850
7393,17875
7394,17928
7395,17933
7396,18062
7397,18095
7398,18210
7399,18229
7400,18260
7401,18311
7402,18312
7403,18430
7404,18485
7405,18565
7406,18574
7407,18581
7408,18582
7409,18801
7410,18894
7411,19035
7412,19039
7413,19085
7414,19100
7415,19214
7416,19334
7417,19335
7418,19455
7419,19546
7420,19552
7421,19624
7422,19681
7423,19719
7424,19799
7425,19852
7426,20142
7427,20236
7428,20269
7429,20468
7430,20563
7431,20575
7432,20612
7433,20763
7434,20800
7435,20834
7436,20858
7437,21128
7438,21129
7439,21179
7440,21238
7441,21254
7442,21300
7443,21336
7444,21343
7445,21483
7446,21527
7447,21554
7448,21572
7449,21597
7450,21598
7451,21660
7452,21813
7453,21815
7454,21880
7455,21921
7456,21945
7457,21951
7458,21952
7459,21973
7460,22096
7461,22097
7462,22249
7463,22273
7464,22408
7465,22442
7466,22473
7467,22540
7468,22681
7469,22720
7470,22733
7471,22866
7472,23068
7473,23102
7474,23186
7475,23200
7476,23327
7477,23427
7478,23428
7479,23464
7480,23800
7481,23869
7482,24011
7483,24047
7484,24086
7485,24100
7486,24149
7487,24367
7488,24421
7489,24422
7490,24498
7491,24795
7492,24923
7493,24963
7494,25009
7495,25046
7496,25055
7497,25086
7498,25087
7499,25168
7500,25307
7501,25413
7502,25496
7503,25499
7504,25501
7505,25505
7506,25550
7507,25565
7508,25594
7509,25651
7510,25693
7511,25806
7512,25915
7513,26063
7514,26074
7515,26144
7516,26180
7517,26288
7518,26297
7519,26367
7520,26373
7521,26383
7522,26423
7523,26475
7524,26678
7525,26752
7526,26753
7527,26767
7528,26802
7529,26885
7530,27034
7531,27058
7532,27125
7533,27250
7534,27306
7535,27534
7536,27535
7537,27656
7538,27729
7539,27742
7540,27894
7541,27908
7542,27964
7543,27990
7544,28127
7545,28128
7546,28142
7547,28274
7548,28345
7549,28347
7550,28349
7551,28383
7552,28391
7553,28615
7554,28628
7555,28638
7556,28655
7557,28672
7558,28749
7559,28766
7560,28804
7561,28807
7562,28826
7563,28888
7564,29082
7565,29227
7566,29323
7567,29548
7568,29558
7569,29655
7570,29670
7571,29920
7572,29922
7573,29950
7574,30033
7575,30132
7576,30196
7577,30201
7578,30589
7579,30790
7580,30791
7581,30792
7582,30979
7583,31012
7584,31248
7585,31326
7586,31470
7587,31610
7588,31615
7589,31674
7590,31762
7591,31847
7592,31954
7593,31990
7594,31999
7595,32053
7596,32055
7597,32062
7598,32063
7599,32064
7600,32223
7601,32269
7602,32376
7603,32482
7604,32539
7605,32639
7606,32695
7607,32914
7608,32947
7609,32964
7610,32984
7611,33227
7612,33237
7613,33279
7614,33305
7615,33469
7616,33548
7617,101
7618,369
7619,548
7620,699
7621,897
7622,1169
7623,1170
7624,1265
7625,1524
7626,2122
7627,2291
7628,2317
7629,2410
7630,2547
7631,3305
7632,3491
7633,4043
7634,4317
7635,4780
7636,4786
7637,4964
7638,5963
7639,6668
7640,6788
7641,7306
7642,7328
7643,7583
7644,7764
7645,7948
7646,8080
7647,8105
7648,8203
7649,8307
7650,8451
7651,8793
7652,8797
7653,8826
7654,9326
7655,9490
7656,9544
7657,10064
7658,10194
7659,10481
7660,10705
7661,10764
7662,10790
7663,11019
7664,11209
7665,11337
7666,11394
7667,12018
7668,12081
7669,12295
7670,12384
7671,12477
7672,12572
7673,12573
7674,12584
7675,12717
7676,12998
7677,13171
7678,13442
7679,13885
7680,14196
7681,14589
7682,14733
7683,14903
7684,14906
7685,14907
7686,14956
7687,15206
7688,15266
7689,15436
7690,15688
7691,15697
7692,16139
7693,16862
7694,18037
7695,18117
7696,18422
7697,18672
7698,19581
7699,19585
7700,19871
7701,20176
7702,20276
7703,20342
7704,20453
7705,20884
7706,20960
7707,21067
7708,21143
7709,21517
7710,21626
7711,21764
7712,21878
7713,22345
7714,22992
7715,23326
7716,23330
7717,23623
7718,23666
7719,23780
7720,23790
7721,24053
7722,24288
7723,24299
7724,24628
7725,24819
7726,24993
7727,25052
7728,25301
7729,25331
7730,25372
7731,25393
7732,25646
7733,25825
7734,25929
7735,25976
7736,26167
7737,26244
7738,26305
7739,26485
7740,26755
7741,26986
7742,27396
7743,27538
7744,27569
7745,27641
7746,27642
7747,27801
7748,27996
7749,28230
7750,28245
7751,28984
7752,29049
7753,29185
7754,29305
7755,29555
7756,29839
7757,29913
7758,30077
7759,30235
7760,30321
7761,30694
7762,30863
7763,30896
7764,31049
7765,31227
7766,31537
7767,31632
7768,31669
7769,31950
7770,32385
7771,33678
7772,1003
7773,4883
7774,6839
7775,8650
7776,17067
7777,20148
7778,21253
7779,26085
7780,27976
7781,28627
7782,30410
7783,30411
7784,31182
7785,32290
7786,33308
7787,11
7788,218
7789,278
7790,296
7791,468
7792,606
7793,607
7794,921
7795,1009
7796,1041
7797,1151
7798,1599
7799,1671
7800,1727
7801,1745
7802,1760
7803,2320
7804,2445
7805,3002
7806,3163
7807,3211
7808,3218
7809,3359
7810,3501
7811,3651
7812,3763
7813,3921
7814,3955
7815,3975
7816,4148
7817,4282
7818,4383
7819,4419
7820,4523
7821,5018
7822,5245
7823,5706
7824,5847
7825,5862
7826,5980
7827,6109
7828,6169
7829,6220
7830,6324
7831,6351
7832,7021
7833,7186
7834,7189
7835,7236
7836,7301
7837,7487
7838,7808
7839,8113
7840,8275
7841,8405
7842,8447
7843,8564
7844,8699
7845,8700
7846,8818
7847,8930
7848,8937
7849,9122
7850,9126
7851,9219
7852,9264
7853,9444
7854,9580
7855,9680
7856,9694
7857,9755
7858,10004
7859,10041
7860,10126
7861,10210
7862,10298
7863,10438
7864,10492
7865,10708
7866,10711
7867,10713
7868,10725
7869,10751
7870,10792
7871,10862
7872,11210
7873,11253
7874,11262
7875,11319
7876,11484
7877,11579
7878,11695
7879,11750
7880,11809
7881,12002
7882,12041
7883,12173
7884,12196
7885,12357
7886,12492
7887,12670
7888,12676
7889,12711
7890,12779
7891,12870
7892,13050
7893,13205
7894,13532
7895,13760
7896,14118
7897,14144
7898,14174
7899,14268
7900,14338
7901,14445
7902,14449
7903,14870
7904,14930
7905,14957
7906,14967
7907,15297
7908,15488
7909,15503
7910,15826
7911,15868
7912,15896
7913,15900
7914,16125
7915,16165
7916,16298
7917,16333
7918,16425
7919,16609
7920,16610
7921,16662
7922,16663
7923,16723
7924,16865
7925,17040
7926,17046
7927,17259
7928,17274
7929,17435
7930,17588
7931,17719
7932,17723
7933,17754
7934,17990
7935,17995
7936,18047
7937,18056
7938,18149
7939,18153
7940,18233
7941,18276
7942,18426
7943,18490
7944,18501
7945,18572
7946,18727
7947,18734
7948,18889
7949,18911
7950,18965
7951,18986
7952,19087
7953,19206
7954,19227
7955,19235
7956,19249
7957,19286
7958,19293
7959,19364
7960,19436
7961,19499
7962,19511
7963,19521
7964,19692
7965,19701
7966,19881
7967,19924
7968,20053
7969,20423
7970,20439
7971,20613
7972,20660
7973,20712
7974,20722
7975,20779
7976,20998
7977,21013
7978,21197
7979,21314
7980,21760
7981,21848
7982,21850
7983,21867
7984,21960
7985,21992
7986,22420
7987,22424
7988,22756
7989,22781
7990,22834
7991,22978
7992,23031
7993,23138
7994,23463
7995,23507
7996,23528
7997,23536
7998,23584
7999,23734
8000,23760
8001,23975
8002,24355
8003,24414
8004,24424
8005,24487
8006,24543
8007,24584
8008,24599
8009,25134
8010,25266
8011,25366
8012,25400
8013,25769
8014,25770
8015,25948
8016,25954
8017,25997
8018,26003
8019,26039
8020,26125
8021,26248
8022,26252
8023,26319
8024,26599
8025,26874
8026,27038
8027,27212
8028,27261
8029,27441
8030,27511
8031,27700
8032,27866
8033,27930
8034,28525
8035,28624
8036,28646
8037,28994
8038,29035
8039,29242
8040,29412
8041,29770
8042,29806
8043,29826
8044,29981
8045,30291
8046,30533
8047,30578
8048,30582
8049,30695
8050,30899
8051,30958
8052,31029
8053,31529
8054,31534
8055,31929
8056,31982
8057,32579
8058,32620
8059,32705
8060,32861
8061,33068
8062,33334
8063,33357
8064,33380
8065,33638
8066,33660
8067,21
8068,33
8069,49
8070,50
8071,117
8072,159
8073,187
8074,384
8075,499
8076,626
8077,783
8078,878
8079,882
8080,894
8081,1029
8082,1042
8083,1043
8084,1060
8085,1095
8086,1316
8087,1332
8088,1382
8089,1560
8090,1575
8091,1728
8092,1846
8093,1885
8094,1912
8095,1925
8096,2016
8097,2042
8098,2096
8099,2134
8100,2312
8101,2321
8102,2335
8103,2361
